,Course,Name,CRN,Type,Section,Time,Day,Location,Instructor
43,RST512,"Managing Recreation, Sport & Tourism Organizations",68067,Online,XM,ARRANGED,n.a.,n.a.,"Liechty, T"
44,RST515,Marketing in RST,50250,Lecture-Discussion,A,05:00PM - 08:20PM,T,1002 Huff Hall,"Raycraft, M"
45,RST515,Marketing in RST,68068,Online,XM,ARRANGED,n.a.,n.a.,"Rich, S"
46,RST516,Finance & Budgeting in RST,57494,Lecture-Discussion,A,09:00AM - 10:40AM,TR,1001 Huff Hall,"Berdychevsky, L"
47,RST516,Finance & Budgeting in RST,68069,Online,XM,ARRANGED,n.a.,n.a.,"Berdychevsky, L"
48,RST518,Event Management,68070,Online,XM,ARRANGED,n.a.,n.a.,"Brooks, C"
49,RST519,Strategic Management in RST,70858,Online,XM,ARRANGED,n.a.,n.a.,"Woolf, J"
50,RST520,Critical Issues Sport Mgt,68075,Online,XM,ARRANGED,n.a.,n.a.,
51,RST551,Contemporary Issues in Leisure,58745,Lecture-Discussion,A,11:00AM - 12:40PM,MW,2021C Huff Hall,"Stewart, W"
52,RST584,Management Internship,59737,Laboratory,B,ARRANGED,n.a.,Location Pending,"Santos, C"
53,RST586,"Health and Leisure in Recreation, Sport and Tourism",70754,Lecture-Discussion,HL,02:00PM - 03:20PM,MW,3005 Huff Hall,"Liechty, T"
54,RST587,Sport and Development,73202,Lecture-Discussion,A,05:00PM - 08:20PM,M,1002 Huff Hall,"Welty-Peachey, J"
55,RST590,Doctoral Research Seminar and Colloquium,43130,Lecture-Discussion,A,12:00PM - 12:50PM,F,2021C Huff Hall,"Stodolska, M"
56,RST593,Special Problems,45060,Independent Study,,ARRANGED,n.a.,n.a.,
57,RST593,Special Problems,68072,Online,XM,ARRANGED,n.a.,n.a.,"Rich, S"
58,RST594,Special Topics in Leisure,68073,Online,ID,ARRANGED,n.a.,n.a.,"Deterding, R & Fratila, I"
59,RST599,Thesis Research,45061,Independent Study,,ARRANGED,n.a.,n.a.,
